,State,Year,Month,Indicator,Data_Value,Percent_Complete,Percent_Pending_Investigation,Predicted_Value
27807,OK,2020,March,"Opioids (T40.0-T40.4,T40.6)",248.0,100,0.042622539801931,250.0
27808,OK,2020,March,Methadone (T40.3),13.0,100,0.042622539801931,14.0
27809,OK,2020,March,"Synthetic opioids, excl. methadone (T40.4)",72.0,100,0.042622539801931,73.0
27810,OK,2020,March,Psychostimulants with abuse potential (T43.6),336.0,100,0.042622539801931,340.0
27811,OK,2020,March,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",115.0,100,0.042622539801931,116.0
27812,OK,2020,March,Number of Deaths,39885.0,100,0.042622539801931,
27813,OK,2020,March,Heroin (T40.1),84.0,100,0.042622539801931,85.0
27814,OK,2020,March,Natural & semi-synthetic opioids (T40.2),102.0,100,0.042622539801931,103.0
27815,OK,2020,March,Cocaine (T40.5),41.0,100,0.042622539801931,42.0
27816,OK,2020,May,Natural & semi-synthetic opioids (T40.2),97.0,100,0.047216699801193,98.0
27817,OK,2020,May,Psychostimulants with abuse potential (T43.6),362.0,100,0.047216699801193,366.0
27818,OK,2020,May,Methadone (T40.3),13.0,100,0.047216699801193,14.0
27819,OK,2020,May,Percent with drugs specified,98.9766081871345,100,0.047216699801193,
27820,OK,2020,May,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",110.0,100,0.047216699801193,111.0
27821,OK,2020,May,Cocaine (T40.5),46.0,100,0.047216699801193,47.0
27822,OK,2020,May,Number of Drug Overdose Deaths,684.0,100,0.047216699801193,687.0
27823,OK,2020,May,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",192.0,100,0.047216699801193,194.0
27824,OK,2020,May,Heroin (T40.1),86.0,100,0.047216699801193,87.0
27825,OK,2020,May,"Opioids (T40.0-T40.4,T40.6)",268.0,100,0.047216699801193,270.0
27826,OK,2020,May,Number of Deaths,40240.0,100,0.047216699801193,
27827,OK,2020,May,"Synthetic opioids, excl. methadone (T40.4)",101.0,100,0.047216699801193,102.0
27828,OK,2020,November,"Synthetic opioids, excl. methadone (T40.4)",127.0,100,0.097030417907753,129.0
27829,OK,2020,November,Natural & semi-synthetic opioids (T40.2),97.0,100,0.097030417907753,98.0
27830,OK,2020,November,Psychostimulants with abuse potential (T43.6),407.0,100,0.097030417907753,411.0
27831,OK,2020,November,Cocaine (T40.5),48.0,100,0.097030417907753,49.0
27832,OK,2020,November,Percent with drugs specified,98.4993178717599,100,0.097030417907753,
27833,OK,2020,November,Number of Drug Overdose Deaths,733.0,100,0.097030417907753,739.0
27834,OK,2020,November,Heroin (T40.1),83.0,100,0.097030417907753,84.0
27835,OK,2020,November,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",114.0,100,0.097030417907753,115.0
27836,OK,2020,November,Methadone (T40.3),18.0,100,0.097030417907753,19.0
27837,OK,2020,November,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",221.0,100,0.097030417907753,223.0
27838,OK,2020,November,Number of Deaths,44316.0,100,0.097030417907753,
27839,OK,2020,November,"Opioids (T40.0-T40.4,T40.6)",294.0,100,0.097030417907753,297.0
27840,OK,2020,October,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",110.0,100,0.086220958683849,112.0
27841,OK,2020,October,"Opioids (T40.0-T40.4,T40.6)",287.0,100,0.086220958683849,290.0
27842,OK,2020,October,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",214.0,100,0.086220958683849,217.0
27843,OK,2020,October,Cocaine (T40.5),52.0,100,0.086220958683849,53.0
27844,OK,2020,October,Psychostimulants with abuse potential (T43.6),405.0,100,0.086220958683849,411.0
27845,OK,2020,October,Heroin (T40.1),84.0,100,0.086220958683849,85.0
27846,OK,2020,October,Methadone (T40.3),15.0,100,0.086220958683849,16.0
27847,OK,2020,October,Percent with drugs specified,98.6394557823129,100,0.086220958683849,
27848,OK,2020,October,Number of Drug Overdose Deaths,735.0,100,0.086220958683849,741.0
27849,OK,2020,October,Number of Deaths,42913.0,100,0.086220958683849,
27850,OK,2020,October,"Synthetic opioids, excl. methadone (T40.4)",122.0,100,0.086220958683849,124.0
27851,OK,2020,October,Natural & semi-synthetic opioids (T40.2),96.0,100,0.086220958683849,98.0
27852,OK,2020,September,Percent with drugs specified,98.7394957983193,100,0.078665077473182,
27853,OK,2020,September,Methadone (T40.3),13.0,100,0.078665077473182,14.0
27854,OK,2020,September,Psychostimulants with abuse potential (T43.6),386.0,100,0.078665077473182,390.0
27855,OK,2020,September,"Opioids (T40.0-T40.4,T40.6)",278.0,100,0.078665077473182,280.0
27856,OK,2020,September,Number of Drug Overdose Deaths,714.0,100,0.078665077473182,719.0
27857,OK,2020,September,Cocaine (T40.5),50.0,100,0.078665077473182,51.0
27858,OK,2020,September,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",106.0,100,0.078665077473182,108.0
27859,OK,2020,September,"Synthetic opioids, excl. methadone (T40.4)",115.0,100,0.078665077473182,116.0
27860,OK,2020,September,Number of Deaths,41950.0,100,0.078665077473182,
27861,OK,2020,September,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",205.0,100,0.078665077473182,207.0
27862,OK,2020,September,Natural & semi-synthetic opioids (T40.2),94.0,100,0.078665077473182,95.0
27863,OK,2020,September,Heroin (T40.1),83.0,100,0.078665077473182,84.0
27864,OK,2021,February,Percent with drugs specified,98.8431876606684,100,0.141373163685537,
27865,OK,2021,February,Methadone (T40.3),20.0,100,0.141373163685537,21.0
27866,OK,2021,February,Natural & semi-synthetic opioids (T40.2),97.0,100,0.141373163685537,99.0
27867,OK,2021,February,Psychostimulants with abuse potential (T43.6),435.0,100,0.141373163685537,443.0
27868,OK,2021,February,Heroin (T40.1),77.0,100,0.141373163685537,78.0
27869,OK,2021,February,"Synthetic opioids, excl. methadone (T40.4)",164.0,100,0.141373163685537,167.0
27870,OK,2021,February,"Opioids (T40.0-T40.4,T40.6)",323.0,100,0.141373163685537,327.0
27871,OK,2021,February,Cocaine (T40.5),54.0,100,0.141373163685537,55.0
27872,OK,2021,February,Number of Drug Overdose Deaths,778.0,100,0.141373163685537,787.0
27873,OK,2021,February,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",115.0,100,0.141373163685537,117.0
27874,OK,2021,February,Number of Deaths,48807.0,100,0.141373163685537,
27875,OK,2021,February,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",254.0,100,0.141373163685537,258.0
27876,OK,2021,January,Psychostimulants with abuse potential (T43.6),433.0,100,0.134748538496621,439.0
27877,OK,2021,January,Heroin (T40.1),81.0,100,0.134748538496621,82.0
27878,OK,2021,January,Methadone (T40.3),19.0,100,0.134748538496621,20.0
27879,OK,2021,January,Number of Drug Overdose Deaths,776.0,100,0.134748538496621,781.0
27880,OK,2021,January,Natural & semi-synthetic opioids (T40.2),101.0,100,0.134748538496621,102.0
27881,OK,2021,January,"Opioids (T40.0-T40.4,T40.6)",318.0,100,0.134748538496621,321.0
27882,OK,2021,January,Cocaine (T40.5),56.0,100,0.134748538496621,57.0
27883,OK,2021,January,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",118.0,100,0.134748538496621,119.0
27884,OK,2021,January,Percent with drugs specified,98.5824742268041,100,0.134748538496621,
27885,OK,2021,January,Number of Deaths,48238.0,100,0.134748538496621,
27886,OK,2021,January,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",247.0,100,0.134748538496621,249.0
27887,OK,2021,January,"Synthetic opioids, excl. methadone (T40.4)",154.0,100,0.134748538496621,156.0
27888,OK,2021,March,Methadone (T40.3),21.0,100,0.153509220787195,22.0
27889,OK,2021,March,Psychostimulants with abuse potential (T43.6),436.0,100,0.153509220787195,447.0
27890,OK,2021,March,Heroin (T40.1),70.0,100,0.153509220787195,72.0
27891,OK,2021,March,"Opioids (T40.0-T40.4,T40.6)",329.0,100,0.153509220787195,335.0
27892,OK,2021,March,Number of Deaths,48857.0,100,0.153509220787195,
27893,OK,2021,March,Natural & semi-synthetic opioids (T40.2),96.0,100,0.153509220787195,98.0
27894,OK,2021,March,Number of Drug Overdose Deaths,786.0,100,0.153509220787195,798.0
27895,OK,2021,March,Cocaine (T40.5),55.0,100,0.153509220787195,57.0
27896,OK,2021,March,Percent with drugs specified,98.8549618320611,100,0.153509220787195,
27897,OK,2021,March,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",269.0,100,0.153509220787195,275.0
27898,OK,2021,March,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",115.0,100,0.153509220787195,118.0
27899,OK,2021,March,"Synthetic opioids, excl. methadone (T40.4)",177.0,100,0.153509220787195,181.0
27900,OR,2015,April,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",217.0,100,0.020046967180251,217.0
27901,OR,2015,April,Natural & semi-synthetic opioids (T40.2),133.0,100,0.020046967180251,134.0
27902,OR,2015,April,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",188.0,100,0.020046967180251,189.0
27903,OR,2015,April,Number of Deaths,34918.0,100,0.020046967180251,
27904,OR,2015,April,"Opioids (T40.0-T40.4,T40.6)",341.0,100,0.020046967180251,341.0
27905,OR,2015,April,Cocaine (T40.5),18.0,100,0.020046967180251,19.0
27906,OR,2015,April,"Synthetic opioids, excl. methadone (T40.4)",32.0,100,0.020046967180251,33.0
27907,OR,2015,April,Psychostimulants with abuse potential (T43.6),99.0,100,0.020046967180251,100.0
27908,OR,2015,April,Heroin (T40.1),126.0,100,0.020046967180251,126.0
27909,OR,2015,April,Percent with drugs specified,92.4564796905222,100,0.020046967180251,
27910,OR,2015,April,Number of Drug Overdose Deaths,517.0,100,0.020046967180251,517.0
27911,OR,2015,April,Methadone (T40.3),65.0,100,0.020046967180251,66.0
27912,OR,2015,August,Number of Drug Overdose Deaths,515.0,100,0.022544101899341,515.0
27913,OR,2015,August,"Synthetic opioids, excl. methadone (T40.4)",36.0,100,0.022544101899341,37.0
27914,OR,2015,August,Heroin (T40.1),116.0,100,0.022544101899341,117.0
27915,OR,2015,August,Number of Deaths,35486.0,100,0.022544101899341,
27916,OR,2015,August,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",196.0,100,0.022544101899341,197.0
27917,OR,2015,August,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",230.0,100,0.022544101899341,231.0
27918,OR,2015,August,Cocaine (T40.5),22.0,100,0.022544101899341,23.0
27919,OR,2015,August,Psychostimulants with abuse potential (T43.6),116.0,100,0.022544101899341,117.0
27920,OR,2015,August,"Opioids (T40.0-T40.4,T40.6)",344.0,100,0.022544101899341,344.0
27921,OR,2015,August,Methadone (T40.3),61.0,100,0.022544101899341,62.0
27922,OR,2015,August,Natural & semi-synthetic opioids (T40.2),148.0,100,0.022544101899341,149.0
27923,OR,2015,August,Percent with drugs specified,93.3980582524272,100,0.022544101899341,
27924,OR,2015,December,"Synthetic opioids, excl. methadone (T40.4)",33.0,100,0.022388895108026,34.0
27925,OR,2015,December,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",225.0,100,0.022388895108026,226.0
27926,OR,2015,December,Heroin (T40.1),106.0,100,0.022388895108026,107.0
27927,OR,2015,December,Percent with drugs specified,95.5734406438632,100,0.022388895108026,
27928,OR,2015,December,Methadone (T40.3),69.0,100,0.022388895108026,70.0
27929,OR,2015,December,Psychostimulants with abuse potential (T43.6),124.0,100,0.022388895108026,125.0
27930,OR,2015,December,Number of Drug Overdose Deaths,497.0,100,0.022388895108026,497.0
27931,OR,2015,December,"Opioids (T40.0-T40.4,T40.6)",328.0,100,0.022388895108026,328.0
27932,OR,2015,December,Number of Deaths,35732.0,100,0.022388895108026,
27933,OR,2015,December,Cocaine (T40.5),24.0,100,0.022388895108026,25.0
27934,OR,2015,December,Natural & semi-synthetic opioids (T40.2),147.0,100,0.022388895108026,148.0
27935,OR,2015,December,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",196.0,100,0.022388895108026,197.0
27936,OR,2015,February,Number of Deaths,34646.0,100,0.02309068867979,
27937,OR,2015,February,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",213.0,100,0.02309068867979,214.0
27938,OR,2015,February,Number of Drug Overdose Deaths,519.0,100,0.02309068867979,519.0
27939,OR,2015,February,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",188.0,100,0.02309068867979,189.0
27940,OR,2015,February,"Synthetic opioids, excl. methadone (T40.4)",29.0,100,0.02309068867979,30.0
27941,OR,2015,February,Natural & semi-synthetic opioids (T40.2),136.0,100,0.02309068867979,137.0
27942,OR,2015,February,Cocaine (T40.5),19.0,100,0.02309068867979,20.0
27943,OR,2015,February,Psychostimulants with abuse potential (T43.6),102.0,100,0.02309068867979,103.0
27944,OR,2015,February,Heroin (T40.1),128.0,100,0.02309068867979,129.0
27945,OR,2015,February,"Opioids (T40.0-T40.4,T40.6)",343.0,100,0.02309068867979,343.0
27946,OR,2015,February,Percent with drugs specified,92.8709055876686,100,0.02309068867979,
27947,OR,2015,February,Methadone (T40.3),62.0,100,0.02309068867979,63.0
27948,OR,2015,January,Cocaine (T40.5),20.0,100,0.023247704289201,21.0
27949,OR,2015,January,Number of Drug Overdose Deaths,520.0,100,0.023247704289201,520.0
27950,OR,2015,January,Number of Deaths,34412.0,100,0.023247704289201,
27951,OR,2015,January,Methadone (T40.3),62.0,100,0.023247704289201,63.0
27952,OR,2015,January,"Synthetic opioids, excl. methadone (T40.4)",32.0,100,0.023247704289201,33.0
27953,OR,2015,January,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",186.0,100,0.023247704289201,187.0
27954,OR,2015,January,"Opioids (T40.0-T40.4,T40.6)",340.0,100,0.023247704289201,340.0
27955,OR,2015,January,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",212.0,100,0.023247704289201,213.0
27956,OR,2015,January,Natural & semi-synthetic opioids (T40.2),134.0,100,0.023247704289201,135.0
27957,OR,2015,January,Psychostimulants with abuse potential (T43.6),107.0,100,0.023247704289201,108.0
27958,OR,2015,January,Heroin (T40.1),126.0,100,0.023247704289201,127.0
27959,OR,2015,January,Percent with drugs specified,92.6923076923077,100,0.023247704289201,
27960,OR,2015,July,Psychostimulants with abuse potential (T43.6),114.0,100,0.022554271215111,115.0
27961,OR,2015,July,"Opioids (T40.0-T40.4,T40.6)",331.0,100,0.022554271215111,331.0
27962,OR,2015,July,Number of Deaths,35470.0,100,0.022554271215111,
27963,OR,2015,July,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",216.0,100,0.022554271215111,217.0
27964,OR,2015,July,Cocaine (T40.5),21.0,100,0.022554271215111,22.0
27965,OR,2015,July,Number of Drug Overdose Deaths,502.0,100,0.022554271215111,502.0
27966,OR,2015,July,"Synthetic opioids, excl. methadone (T40.4)",35.0,100,0.022554271215111,36.0
27967,OR,2015,July,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",184.0,100,0.022554271215111,185.0
27968,OR,2015,July,Natural & semi-synthetic opioids (T40.2),136.0,100,0.022554271215111,137.0
27969,OR,2015,July,Heroin (T40.1),116.0,100,0.022554271215111,117.0
27970,OR,2015,July,Percent with drugs specified,93.6254980079681,100,0.022554271215111,
27971,OR,2015,July,Methadone (T40.3),60.0,100,0.022554271215111,61.0
27972,OR,2015,June,"Opioids (T40.0-T40.4,T40.6)",335.0,100,0.022626994003847,335.0
27973,OR,2015,June,Cocaine (T40.5),19.0,100,0.022626994003847,20.0
27974,OR,2015,June,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",217.0,100,0.022626994003847,218.0
27975,OR,2015,June,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",185.0,100,0.022626994003847,186.0
27976,OR,2015,June,Methadone (T40.3),60.0,100,0.022626994003847,61.0
27977,OR,2015,June,Percent with drugs specified,93.6758893280632,100,0.022626994003847,
27978,OR,2015,June,Psychostimulants with abuse potential (T43.6),112.0,100,0.022626994003847,113.0
27979,OR,2015,June,Heroin (T40.1),117.0,100,0.022626994003847,118.0
27980,OR,2015,June,"Synthetic opioids, excl. methadone (T40.4)",34.0,100,0.022626994003847,35.0
27981,OR,2015,June,Number of Deaths,35356.0,100,0.022626994003847,
27982,OR,2015,June,Natural & semi-synthetic opioids (T40.2),138.0,100,0.022626994003847,139.0
27983,OR,2015,June,Number of Drug Overdose Deaths,506.0,100,0.022626994003847,506.0
27984,OR,2015,March,Cocaine (T40.5),18.0,100,0.023006355505708,19.0
27985,OR,2015,March,Number of Deaths,34773.0,100,0.023006355505708,
27986,OR,2015,March,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",215.0,100,0.023006355505708,216.0
27987,OR,2015,March,Methadone (T40.3),63.0,100,0.023006355505708,64.0
27988,OR,2015,March,Number of Drug Overdose Deaths,515.0,100,0.023006355505708,515.0
27989,OR,2015,March,"Synthetic opioids, excl. methadone (T40.4)",29.0,100,0.023006355505708,30.0
27990,OR,2015,March,Natural & semi-synthetic opioids (T40.2),135.0,100,0.023006355505708,136.0
27991,OR,2015,March,"Opioids (T40.0-T40.4,T40.6)",339.0,100,0.023006355505708,339.0
27992,OR,2015,March,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",189.0,100,0.023006355505708,190.0
27993,OR,2015,March,Percent with drugs specified,92.621359223301,100,0.023006355505708,
27994,OR,2015,March,Psychostimulants with abuse potential (T43.6),100.0,100,0.023006355505708,101.0
27995,OR,2015,March,Heroin (T40.1),125.0,100,0.023006355505708,126.0
27996,OR,2015,May,Natural & semi-synthetic opioids (T40.2),134.0,100,0.019910120029581,135.0
27997,OR,2015,May,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",214.0,100,0.019910120029581,214.0
27998,OR,2015,May,Number of Deaths,35158.0,100,0.019910120029581,
27999,OR,2015,May,Percent with drugs specified,92.814371257485,100,0.019910120029581,
28000,OR,2015,May,Number of Drug Overdose Deaths,501.0,100,0.019910120029581,501.0
28001,OR,2015,May,Psychostimulants with abuse potential (T43.6),106.0,100,0.019910120029581,107.0
28002,OR,2015,May,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",185.0,100,0.019910120029581,186.0
28003,OR,2015,May,Methadone (T40.3),61.0,100,0.019910120029581,62.0
28004,OR,2015,May,"Synthetic opioids, excl. methadone (T40.4)",31.0,100,0.019910120029581,32.0
28005,OR,2015,May,Heroin (T40.1),113.0,100,0.019910120029581,113.0
28006,OR,2015,May,"Opioids (T40.0-T40.4,T40.6)",326.0,100,0.019910120029581,326.0
28007,OR,2015,May,Cocaine (T40.5),14.0,100,0.019910120029581,15.0
28008,OR,2015,November,Cocaine (T40.5),24.0,100,0.01403351202672,25.0
28009,OR,2015,November,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",234.0,100,0.01403351202672,234.0
